2020-09-13 20:22:03.302 [main] INFO  org.pcap4j.core.NativeMappings - Pcap4J successfully loaded a native pcap library: WinPcap version 4.1.3 (packet.dll version 4.1.0.2980), based on libpcap version 1.0 branch 1_0_rel0b (20091008)
2020-09-13 20:22:33.052 [main] INFO  async.RetroTaskQueue - Removing task 146 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=RetroDofusCell(abscisse=2, ordonnee=10)), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=2, ordonnee=10))
2020-09-13 20:22:41.080 [main] INFO  processor.GatheringFinishedProcessor - Gathered qty : 6
2020-09-13 20:22:41.155 [Thread-0] INFO  async.RetroTaskEventConsumer - Waiting for a task
2020-09-13 20:22:41.155 [Thread-0] INFO  async.RetroTaskEventConsumer - Processing task 162 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=11))
2020-09-13 20:22:41.355 [Thread-0] INFO  service.RecolteService - Recolte de la ressource 162
2020-09-13 20:22:42.961 [main] INFO  state.MapState - Ressource indisponible : 162
2020-09-13 20:22:42.961 [main] INFO  state.MapState - Ressource disponible : 132
2020-09-13 20:22:42.961 [main] INFO  state.MapState - Ressource disponible : 133
2020-09-13 20:22:42.961 [main] INFO  state.MapState - Ressource disponible : 118
2020-09-13 20:22:42.962 [main] INFO  state.MapState - Ressource disponible : 104
2020-09-13 20:22:42.962 [main] INFO  async.RetroTaskQueue - Removing task 162 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=RetroDofusCell(abscisse=5, ordonnee=11)), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=11))
2020-09-13 20:22:50.992 [main] INFO  processor.GatheringFinishedProcessor - Gathered qty : 6
2020-09-13 20:22:51.173 [Thread-0] INFO  async.RetroTaskEventConsumer - Waiting for a task
2020-09-13 20:22:51.173 [Thread-0] INFO  async.RetroTaskEventConsumer - Processing task 132 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=3, ordonnee=9))
2020-09-13 20:22:51.373 [Thread-0] INFO  service.RecolteService - Recolte de la ressource 132
2020-09-13 20:22:52.466 [main] INFO  state.MapState - Ressource indisponible : 132
2020-09-13 20:22:52.466 [main] INFO  state.MapState - Ressource disponible : 133
2020-09-13 20:22:52.466 [main] INFO  state.MapState - Ressource disponible : 118
2020-09-13 20:22:52.466 [main] INFO  state.MapState - Ressource disponible : 104
2020-09-13 20:22:52.467 [main] INFO  async.RetroTaskQueue - Removing task 132 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=RetroDofusCell(abscisse=3, ordonnee=9)), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=3, ordonnee=9))
2020-09-13 20:23:00.495 [main] INFO  processor.GatheringFinishedProcessor - Gathered qty : 1
2020-09-13 20:23:00.597 [Thread-0] INFO  async.RetroTaskEventConsumer - Waiting for a task
2020-09-13 20:23:00.597 [Thread-0] INFO  async.RetroTaskEventConsumer - Processing task 133 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=9))
2020-09-13 20:23:00.797 [Thread-0] INFO  service.RecolteService - Recolte de la ressource 133
2020-09-13 20:23:02.376 [main] INFO  state.MapState - Ressource indisponible : 133
2020-09-13 20:23:02.376 [main] INFO  state.MapState - Ressource disponible : 118
2020-09-13 20:23:02.376 [main] INFO  state.MapState - Ressource disponible : 104
2020-09-13 20:23:02.376 [main] INFO  async.RetroTaskQueue - Removing task 133 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=RetroDofusCell(abscisse=5, ordonnee=9)), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=9))
2020-09-13 20:23:10.455 [main] INFO  processor.GatheringFinishedProcessor - Gathered qty : 2
2020-09-13 20:23:10.615 [Thread-0] INFO  async.RetroTaskEventConsumer - Waiting for a task
2020-09-13 20:23:10.615 [Thread-0] INFO  async.RetroTaskEventConsumer - Processing task 118 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=4, ordonnee=8))
2020-09-13 20:23:10.816 [Thread-0] INFO  service.RecolteService - Recolte de la ressource 118
2020-09-13 20:23:11.931 [main] INFO  state.MapState - Ressource indisponible : 118
2020-09-13 20:23:11.932 [main] INFO  state.MapState - Ressource disponible : 104
2020-09-13 20:23:11.932 [main] INFO  async.RetroTaskQueue - Removing task 118 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=RetroDofusCell(abscisse=4, ordonnee=8)), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=4, ordonnee=8))
2020-09-13 20:23:19.975 [main] INFO  processor.GatheringFinishedProcessor - Gathered qty : 6
2020-09-13 20:23:20.034 [Thread-0] INFO  async.RetroTaskEventConsumer - Waiting for a task
2020-09-13 20:23:20.034 [Thread-0] INFO  async.RetroTaskEventConsumer - Processing task 104 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=7))
2020-09-13 20:23:20.235 [Thread-0] INFO  service.RecolteService - Recolte de la ressource 104
2020-09-13 20:23:21.808 [main] INFO  state.MapState - Ressource indisponible : 104
2020-09-13 20:23:21.808 [main] INFO  async.RetroTaskQueue - Removing task 104 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=RetroDofusCell(abscisse=5, ordonnee=7)), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=7))
2020-09-13 20:23:29.840 [main] INFO  processor.GatheringFinishedProcessor - Gathered qty : 9
2020-09-13 20:23:29.857 [Thread-0] INFO  async.RetroTaskEventConsumer - Waiting for a task
2020-09-13 20:23:34.771 [main] INFO  processor.MapProcessor - New map : Coordonnées : 6, -24
2020-09-13 20:23:37.971 [main] INFO  async.RetroTaskQueue - Adding task 257 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=21, ordonnee=17))
2020-09-13 20:23:37.971 [main] INFO  async.RetroTaskQueue - Adding task 227 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=19, ordonnee=15))
2020-09-13 20:23:37.971 [Thread-0] INFO  async.RetroTaskEventConsumer - Processing task 257 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=21, ordonnee=17))
2020-09-13 20:23:37.971 [main] INFO  async.RetroTaskQueue - Adding task 451 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=3, ordonnee=31))
2020-09-13 20:23:37.971 [main] INFO  async.RetroTaskQueue - Adding task 422 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=3, ordonnee=29))
2020-09-13 20:23:37.971 [main] INFO  async.RetroTaskQueue - Adding task 423 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=29))
2020-09-13 20:23:37.971 [main] INFO  async.RetroTaskQueue - Adding task 264 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=6, ordonnee=18))
2020-09-13 20:23:37.972 [main] INFO  async.RetroTaskQueue - Adding task 234 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=4, ordonnee=16))
2020-09-13 20:23:37.972 [main] INFO  async.RetroTaskQueue - Adding task 171 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=23, ordonnee=11))
2020-09-13 20:23:37.972 [main] INFO  async.RetroTaskQueue - Adding task 172 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=25, ordonnee=11))
2020-09-13 20:23:37.972 [main] INFO  async.RetroTaskQueue - Adding task 272 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=22, ordonnee=18))
2020-09-13 20:23:37.973 [main] INFO  async.RetroTaskQueue - Adding task 242 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=20, ordonnee=16))
2020-09-13 20:23:37.973 [main] INFO  async.RetroTaskQueue - Adding task 436 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=2, ordonnee=30))
2020-09-13 20:23:37.973 [main] INFO  async.RetroTaskQueue - Adding task 437 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=4, ordonnee=30))
2020-09-13 20:23:37.973 [main] INFO  async.RetroTaskQueue - Adding task 408 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=4, ordonnee=28))
2020-09-13 20:23:37.973 [main] INFO  async.RetroTaskQueue - Adding task 249 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=17))
2020-09-13 20:23:37.973 [main] INFO  async.RetroTaskQueue - Adding task 186 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=24, ordonnee=12))
2020-09-13 20:23:37.974 [main] INFO  async.RetroTaskQueue - Adding task 157 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=24, ordonnee=10))
2020-09-13 20:23:37.974 [main] INFO  async.RetroTaskQueue - Adding task 287 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=23, ordonnee=19))
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource indisponible : 451
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 257
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 227
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 422
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 423
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 264
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 234
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 171
2020-09-13 20:23:38.025 [main] INFO  state.MapState - Ressource disponible : 172
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 272
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 242
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 436
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 437
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 408
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 249
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 186
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 157
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 287
2020-09-13 20:23:38.026 [main] INFO  async.RetroTaskQueue - Removing task 451 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=3, ordonnee=31))
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource indisponible : 423
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 257
2020-09-13 20:23:38.026 [main] INFO  state.MapState - Ressource disponible : 227
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 422
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 264
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 234
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 171
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 172
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 272
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 242
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 436
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 437
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 408
2020-09-13 20:23:38.027 [main] INFO  state.MapState - Ressource disponible : 249
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource disponible : 186
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource disponible : 157
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource disponible : 287
2020-09-13 20:23:38.028 [main] INFO  async.RetroTaskQueue - Removing task 423 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=5, ordonnee=29))
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource indisponible : 436
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource disponible : 257
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource disponible : 227
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource disponible : 422
2020-09-13 20:23:38.028 [main] INFO  state.MapState - Ressource disponible : 264
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 234
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 171
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 172
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 272
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 242
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 437
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 408
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 249
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 186
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 157
2020-09-13 20:23:38.029 [main] INFO  state.MapState - Ressource disponible : 287
2020-09-13 20:23:38.030 [main] INFO  async.RetroTaskQueue - Removing task 436 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=2, ordonnee=30))
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource indisponible : 437
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 257
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 227
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 422
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 264
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 234
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 171
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 172
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 272
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 242
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 408
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 249
2020-09-13 20:23:38.030 [main] INFO  state.MapState - Ressource disponible : 186
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 157
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 287
2020-09-13 20:23:38.031 [main] INFO  async.RetroTaskQueue - Removing task 437 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=4, ordonnee=30))
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource indisponible : 408
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 257
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 227
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 422
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 264
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 234
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 171
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 172
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 272
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 242
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 249
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 186
2020-09-13 20:23:38.031 [main] INFO  state.MapState - Ressource disponible : 157
2020-09-13 20:23:38.032 [main] INFO  state.MapState - Ressource disponible : 287
2020-09-13 20:23:38.032 [main] INFO  async.RetroTaskQueue - Removing task 408 : RecolterTaskEvent(retroBotTask=RECOLTER, characterState=CharacterState(gathering=false, fighting=false, moving=false, playerId=0, currentGatheringTarget=null), recolteService=service.RecolteService@523424b5, ressourceCell=RetroDofusCell(abscisse=4, ordonnee=28))
